anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_area_px2,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,formal_geometry_source,formal_class_source,locator_geometry_source,source_image_path,source_image_sha256,image_width,image_height,locator_cx,locator_cy,locator_box_xmin,locator_box_ymin,locator_box_xmax,locator_box_ymax,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_relpath,crop_sha256,source_record_path,source_record_sha256,source_record_line,sampling_seed,sampling_rank
89ba663026c60a7f,DIOR-R,12545,12,ship,954.0,small,2.944444,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/12545.jpg,6d530bfdd25978ae6364a58e90883de7354c7042df3014eefff142f97a4db4fa,800,800,445.81,351.98,417.54,323.71,474.09,380.26,397,303,494,400,crops/89ba663026c60a7f.jpg,e2fb87f9df52d51bd31eb1f4aacba2e321b2f0c65dd6fb555fbf3f4d6bee7a55,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,58886,20260712,11
ec0a8f5f9f069c5e,DIOR-R,19708,1,baseballfield,10579.0001,large,1.093663,ar<1.6,False,baseballfield|large|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/19708.jpg,0e6aa7511379f3a2d91607c43ab075f3a0b964d0b098830069882e333fee4090,800,800,677.49,679.21,624.96,626.68,730.02,731.74,591,593,764,766,crops/ec0a8f5f9f069c5e.jpg,7b09da17e938c322eead7326b9dc4f3b50d7d387c257a2017a8e1d4412db8eec,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,12573,20260712,12
8bccfaf24cb6bd28,DIOR-R,17419,2,basketballcourt,5965.9991,medium,1.183372,ar<1.6,False,basketballcourt|medium|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/17419.jpg,691e277a5e915c419efc010fd4d110af171506868e4e5d5e47e308faf40bcde1,800,800,740.93,396.79,696.12,351.98,785.73,441.59,667,323,800,471,crops/8bccfaf24cb6bd28.jpg,73fb8746f903cfc4217e8ecd0e4a83bd26d80b8a0bcea9e2eb223b543a29ea46,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,35522,20260712,13
f882e7245f614fb1,DIOR-R,11866,6,chimney,18521.9941,large,1.928571,1.6<=ar<2.1,False,chimney|large|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/11866.jpg,809820bedd6d9ad0b25bdfd9a51cf50827c5fa9fcd5648b88d10e4951dcba2e7,800,800,402.05,328.62,258.35,184.92,545.75,472.31,166,93,638,564,crops/f882e7245f614fb1.jpg,f84cc674e7a3ff11da4c7aab73d661c933d76d5a373543a42798dc74d3fa5cdc,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,82992,20260712,14
1ce2a518edcc66a2,DIOR-R,23245,5,vehicle,5244.0005,medium,2.364988,ar>=2.1,True,vehicle|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/23245.jpg,08f17447db4eef30d44718007806534cfb84fcfdf421ecd8fbd00d220ba540e1,800,800,226.4,513.08,164.1,450.77,288.71,575.39,124,411,329,616,crops/1ce2a518edcc66a2.jpg,c1c82f9e7741e73623037b2fd0ba77666002d0116d7b787717068d132fca7161,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,34055,20260712,15
32222327ec5335cf,DIOR-R,16849,5,tenniscourt,6911.5972,medium,2.124692,ar>=2.1,True,tenniscourt|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16849.jpg,b21ebab3f9f20024d2cd945dc9e48792e4b6704c6196b9e6c60485993a36037b,800,800,195.12,708.39,127.0,640.26,263.25,776.51,83,596,307,800,crops/32222327ec5335cf.jpg,528d60274bc71176330b3987b927cbebd69a0e96057e1f1d427046e3243c2f9e,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,6164,20260712,16
3879289f1e30f2ca,DIOR-R,21478,4,airplane,1935.1095,medium,1.489017,ar<1.6,False,airplane|medium|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/21478.jpg,b55ce657b6c1df5dec4347838dc2279c8596887833dc5e6263b738e72c96b29e,800,800,335.45,182.29,306.29,153.12,364.61,211.45,287,134,384,231,crops/3879289f1e30f2ca.jpg,bedf2ab7e94dbc086fde4c8d912f243adce3ec6d4f714fec9a2982e2113bec45,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,27344,20260712,17
239f1c7b133a86b3,DIOR-R,19135,2,ship,4452.3053,medium,1.402085,ar<1.6,False,ship|medium|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/19135.jpg,d70de20b9508a913c4a46fb25ac5e8094a0d015fa10ddb53520adf2b37bca2c1,800,800,266.7,217.31,214.5,165.11,318.91,269.51,181,131,353,303,crops/239f1c7b133a86b3.jpg,7f1b7ec396479cd37b2c91fd200b6afed3875cb07b48d4492f8eefcd4b632dc4,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,35356,20260712,18
8f0d2b339f19c3a0,DIOR-R,20455,38,ship,507.0,small,3.0,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/20455.jpg,b79196f3616b59daf159bb042054dd58626cda1c967ac63c829200b3076293b9,800,800,342.24,198.21,318.24,174.21,366.24,222.21,294,150,391,247,crops/8f0d2b339f19c3a0.jpg,0d4b0e45745f4ca30d149108e7ba2586c856032ab5c53c0a32e56f20e39c47a7,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,83450,20260712,19
4bdcd00a5edadde9,DIOR-R,19706,0,windmill,12960.0,large,1.40625,ar<1.6,False,windmill|large|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/19706.jpg,a18ec637043cab6e4e5318bbf0e14f79a3f5913f0c2dee6e7cecd9e8299bc5e1,800,800,174.79,538.31,103.12,466.64,246.47,609.99,57,421,293,656,crops/4bdcd00a5edadde9.jpg,5acfb1b9de04465a6e2d5be82170b7deecbb535c1ae25c9807a86b7c99e5da55,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,63712,20260712,20
3f2bfa7d8e6debbc,DIOR-R,22107,0,storagetank,1848.0,medium,1.047619,ar<1.6,False,storagetank|medium|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/22107.jpg,9afc8fe130c1a140afbdf2f850b27e760ad054c97c3241bf8bae4ec12f974656,800,800,283.29,50.54,259.29,26.54,307.29,74.54,235,2,332,99,crops/3f2bfa7d8e6debbc.jpg,bd75996ddf6fe5c9d36f975e139ea97e74d62c8ad56fb58da8eea2e98165f334,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,74651,20260712,21
a9c210f892f500f4,DIOR-R,14454,22,vehicle,104.0,small,3.586207,ar>=2.1,True,vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/14454.jpg,07cf666e80ddc4cbb76be37844f549acd03b6da381f195a196348da34cd5fd00,800,800,298.9,313.91,274.9,289.91,322.9,337.91,250,265,347,362,crops/a9c210f892f500f4.jpg,138df3377b8f72a470ac66c868ebbf78eb87a5807ca575156c050cad3eab72b0,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,3427,20260712,22
b074f6874285b046,DIOR-R,15745,6,windmill,112.0,small,2.285714,ar>=2.1,True,windmill|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/15745.jpg,ecfb72acde437606b3918bc25e45cf408722e57045f32067e5061fea65eeb57c,800,800,228.71,578.32,204.71,554.32,252.71,602.32,180,530,277,627,crops/b074f6874285b046.jpg,d281028f903bf91f5878ab8efc9b01a1955c66f8467494cf194d19ee2480549b,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,76400,20260712,23
7ab093b45cccf80f,DIOR-R,14322,16,ship,1559.9999,medium,2.867949,ar>=2.1,True,ship|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/14322.jpg,c637fdf730c7700468753ae348e3927a51391faa63869e8200fa008287084984,800,800,115.33,527.55,81.61,493.83,149.05,561.27,60,472,171,583,crops/7ab093b45cccf80f.jpg,4e43aeb4a2a75db3ccc86aace263f74612707bce6e9b51eec0300ca5e1a93039,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,85267,20260712,24
98d253854601680e,DIOR-R,18501,4,vehicle,339.7964,small,3.775811,ar>=2.1,True,vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/18501.jpg,2c95482638be783878e04b6cc349eb79b89d704208f64acddaece8265e3ac326,800,800,277.2,413.09,253.2,389.09,301.2,437.09,229,365,326,462,crops/98d253854601680e.jpg,c2b6d55dbd3f17e5fd02018690243459dd5f514858a397b66dd9914df041fe07,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,63762,20260712,25
4a8f4fe58dfc838b,DIOR-R,16370,190,ship,260.0,small,2.6,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16370.jpg,2f9eb836d863f8f056fc7356fc6377cf6e0ccdaa85d12387d986f885d3111acd,800,800,547.63,605.41,523.63,581.41,571.63,629.41,499,557,596,654,crops/4a8f4fe58dfc838b.jpg,e1c796f87c34ca950e40d8b31883be4d0a4447f8732ee00f8a9a76119b0f84b6,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,46851,20260712,26
b75a2a378cc1c45c,DIOR-R,20888,7,ship,720.0,small,2.8125,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/20888.jpg,affe43c6338a3cf57de736ad555fb8259ec870b24b7f5375cebdaa53e32110ae,800,800,264.09,233.1,238.59,207.61,289.58,258.6,216,185,313,282,crops/b75a2a378cc1c45c.jpg,bddf17126f565d14161b5b342d8025579aa5d6fb9134e8f095d6b01be2ed8ba3,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,23384,20260712,27
d452cf2a348cbe92,DIOR-R,23367,50,vehicle,78.0,small,2.166667,ar>=2.1,True,vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/23367.jpg,4caa50414b393eabe3baddd51868c49f0e4acd804a255c7fffda9dc1eb60eaa0,800,800,136.59,70.21,112.59,46.21,160.59,94.21,88,22,185,119,crops/d452cf2a348cbe92.jpg,f2aa7ab0abc50c9389d0cd8ef37bae42854ed4951619cf4152e53994e154e6ba,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,71839,20260712,28
288d818b5d6c0f9f,DIOR-R,19329,14,ship,450.0,small,2.0,1.6<=ar<2.1,False,ship|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/19329.jpg,275c49aa607b1e6605fda53b1b98beca33143a45af5685f8125713950575c76d,800,800,159.42,295.38,135.42,271.38,183.42,319.38,111,247,208,344,crops/288d818b5d6c0f9f.jpg,928367cc8960e28cdd4553ab3f241f55f51c37bbca64ce31943a2dd5721171e2,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,39335,20260712,29
ef2c72ef25ef5764,DIOR-R,18620,103,ship,859.0004,small,2.973224,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/18620.jpg,bb7d7dbfb8cec65b7a1bf0f0d8e2d510d615a53afda88c815dfce01d720f734b,800,800,190.38,184.78,160.71,155.11,220.05,214.44,141,136,239,234,crops/ef2c72ef25ef5764.jpg,7b434bb0682c4b9d131b5630ff1801a885eaac61de0dbdf247a68474f85e9f69,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,20269,20260712,30
83ce9fe5b4528fb6,DIOR-R,22497,21,airplane,1938.0,medium,1.342105,ar<1.6,False,airplane|medium|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/22497.jpg,e011cdb01ffceff26d7c5bbe2c28e3a98170c382919864c6d4439dab81eae7c4,800,800,138.98,347.23,108.91,317.16,169.05,377.3,89,298,189,397,crops/83ce9fe5b4528fb6.jpg,2b22bcb322d749cfcb0d720b4ebe1f6901174ca494a83ce9462e246d111da584,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,8780,20260712,31
ced37bc8cc8e1210,DIOR-R,21076,2,tenniscourt,8452.0026,medium,2.12736,ar>=2.1,True,tenniscourt|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/21076.jpg,61037db2c58a5b0fa28104136de78aaf877ff7ed7d42070e53fafe0271d53dc1,800,800,491.66,487.35,417.84,413.53,565.47,561.16,370,366,613,609,crops/ced37bc8cc8e1210.jpg,5a7ea80f4dc080f0fc4af553a4d9b73313bd6ccc72b6cae1a83826fcd9b22474,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,85070,20260712,32
9bab53b6320ea504,DIOR-R,14530,22,harbor,51714.0,large,2.20915,ar>=2.1,True,harbor|large|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/14530.jpg,7477e622586aa8578d9a487b3d62eacb4088844d10ed919e1d583042b2d3b6c2,800,800,688.22,584.81,495.57,392.16,800.0,777.46,372,269,800,800,crops/9bab53b6320ea504.jpg,8405ae016a19030608189e208e51dbc90596d3bda6c0fec4091b1459d007971d,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,46410,20260712,33
cbe3bedd36b13ca5,DIOR-R,15408,12,tenniscourt,1144.0,medium,2.363636,ar>=2.1,True,tenniscourt|medium|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/15408.jpg,c840a73b477d7e6b1f99166f1d90625e0280cb749d4eab03cb02d448acf8b33b,800,800,687.16,648.93,657.5,619.28,716.81,678.59,638,600,736,698,crops/cbe3bedd36b13ca5.jpg,bd906c4cfcdcc697ae733412ca0a7401b15487ca7c026051f351862e30d632a8,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,32635,20260712,34
