anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_area_px2,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,formal_geometry_source,formal_class_source,locator_geometry_source,source_image_path,source_image_sha256,image_width,image_height,locator_cx,locator_cy,locator_box_xmin,locator_box_ymin,locator_box_xmax,locator_box_ymax,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_relpath,crop_sha256,source_record_path,source_record_sha256,source_record_line,sampling_seed,sampling_rank
b75a2a378cc1c45c,DIOR-R,20888,7,ship,720.0,small,2.8125,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/20888.jpg,affe43c6338a3cf57de736ad555fb8259ec870b24b7f5375cebdaa53e32110ae,800,800,264.09,233.1,238.59,207.61,289.58,258.6,216,185,313,282,crops/b75a2a378cc1c45c.jpg,bddf17126f565d14161b5b342d8025579aa5d6fb9134e8f095d6b01be2ed8ba3,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,23384,20260712,27
ed39c0bea4c8e8d8,DIOR-R,11916,0,dam,43869.5659,large,1.868859,1.6<=ar<2.1,False,dam|large|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/11916.jpg,07b3f826ca9c371b10b0ce2e8fc7a2ae1a8282d12be42cde1b69e6795405b171,800,800,385.55,408.89,222.86,246.2,548.23,571.58,119,142,652,676,crops/ed39c0bea4c8e8d8.jpg,39be6492d7c511162f30a6a2945f57df74d240f7bf7437b9a20c04644518f46b,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,1867,20260712,35
2ce4d67b33c1deec,DIOR-R,18806,27,chimney,754.0,small,1.115385,ar<1.6,False,chimney|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/18806.jpg,d6fac335e8ec174328b1a1e89c8ef9fd08e9e424261828768e386332b7f11b86,800,800,342.83,710.97,318.83,686.97,366.83,734.97,294,662,391,759,crops/2ce4d67b33c1deec.jpg,ffef7c9250f59cee19ce82bd88e7ab1ec237e5c8211e3f7546c90074bccba158,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,1865,20260712,38
faf6a81a68e4cda0,DIOR-R,21577,98,storagetank,198.0,small,1.636364,1.6<=ar<2.1,False,storagetank|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/21577.jpg,cd566ac228a3b8ca828e78ecb45b91fbd93098d0f1b3e044424ebad191b3ab4b,800,800,378.89,675.36,354.89,651.36,402.89,699.36,330,627,427,724,crops/faf6a81a68e4cda0.jpg,577ac2f0e399e86fa094d44750646391e73a5c26a9f43c9beee1396a03bd0359,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,10587,20260712,42
82fbc957bb245d6d,DIOR-R,13158,208,ship,230.0,small,2.3,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/13158.jpg,3bc26c33dcace09923f156b010085e86ca75de772dbc1a7e297e13de631bd390,800,800,205.89,449.97,181.89,425.97,229.89,473.97,157,401,254,498,crops/82fbc957bb245d6d.jpg,9ee5837886932e471550bd5a4f233c161881986a11a9593b67445613510e786b,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,73787,20260712,45
600e02423333ab32,DIOR-R,17052,7,basketballcourt,6738.9987,medium,1.881881,1.6<=ar<2.1,False,basketballcourt|medium|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/17052.jpg,42b398d3d3e2a85383c25f49b66b274d60caa60f9b7a29c3aad30e342e748f01,800,800,115.47,273.89,48.85,207.27,182.09,340.51,6,164,225,383,crops/600e02423333ab32.jpg,e8608233cfe8f43b7a8f6ac2edeca0bad35b0468a00eae86530bd95281c5880e,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,79541,20260712,48
495ec00599149c07,DIOR-R,15124,4,windmill,390.0,small,1.733333,1.6<=ar<2.1,False,windmill|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/15124.jpg,0d1ed7869cc6842adb9713445c16268f32b3aca656d6146d5134e7d2e22f3497,800,800,180.65,42.72,156.65,18.72,204.65,66.72,132,0,229,91,crops/495ec00599149c07.jpg,a9b3c717a4523fb375795cfb135a5bdd650de7aa8874cfc248b8622ea394c895,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,68034,20260712,52
f3276b3aeb3f4ce5,DIOR-R,12038,60,vehicle,58.0,small,1.465517,ar<1.6,False,vehicle|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/12038.jpg,e98b1eba09871c1417fb5e7223a076183a90e368685580aaa237a812da4ee0a0,800,800,771.96,325.0,747.96,301.0,795.96,349.0,723,277,800,374,crops/f3276b3aeb3f4ce5.jpg,7d0fa92ded0acbd62cdd8087ec5c3631497666d922c237efe081048782d1833b,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,41867,20260712,55
ec4e635defc85042,DIOR-R,20500,14,airplane,2280.1971,medium,1.067049,ar<1.6,False,airplane|medium|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/20500.jpg,5a5a479c7f3fe5a58de3c2cb2da14befe9967bcac8e7dff2e50eedfcd963bf61,800,800,433.53,284.54,408.33,259.34,458.73,309.75,385,236,482,333,crops/ec4e635defc85042.jpg,44678eb633d70236e771f68f6f14dd86f1a05096467327ee7611e2c6e14cad47,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,80302,20260712,60
6ec6e800225ef723,DIOR-R,20489,23,baseballfield,1000.0,small,1.6,1.6<=ar<2.1,False,baseballfield|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/20489.jpg,48848af0c7eaeb0d62c0468a7b2330fec0e41afec398a1506a494f84ddb92eda,800,800,671.48,132.86,647.48,108.86,695.48,156.86,623,84,720,181,crops/6ec6e800225ef723.jpg,908109e32d59d933794c47e2ddc16d2a15e166035c389f6b7d5e2694b87cfb0b,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,51181,20260712,61
c9e6f29e0a36851f,DIOR-R,20332,41,vehicle,153.0,small,2.071896,1.6<=ar<2.1,False,vehicle|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/20332.jpg,2f832b1151b271b9e716f348e18c8a932108c3a1d7f3ffefe8956de05986f56d,800,800,372.54,79.59,348.54,55.59,396.54,103.59,324,31,421,128,crops/c9e6f29e0a36851f.jpg,e74b26f730e8fa154a280e2a4841c6056ed5fd201ff249e6aedc8f553dbf078e,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,50050,20260712,63
2dff38a5a209811b,DIOR-R,16965,6,storagetank,11664.0,large,1.0,ar<1.6,False,storagetank|large|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16965.jpg,27e1bdc16f590f8100ad278cf3c3de0a4f1aa450a037cd1f1c339088b3c376c2,800,800,164.34,506.48,97.36,439.5,231.31,573.45,54,396,274,617,crops/2dff38a5a209811b.jpg,b1d2baf4562545759ac8507af485c2650e3e3660d9124ddd858a794868f72b30,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,37523,20260712,67
2a3a1df8033a8109,DIOR-R,16819,14,vehicle,40.0,small,2.5,ar>=2.1,True,vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16819.jpg,6c115dc34ef301228509390a31f5bd45494976606c367e54892b42e21e179872,800,797,641.76,175.65,617.76,151.65,665.76,199.65,593,127,690,224,crops/2a3a1df8033a8109.jpg,91cb0dfc5ae57e1515d171af056f429f95bff054f85767af457260594221aa21,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,59614,20260712,69
0c48e0eaa9b91e1c,DIOR-R,16874,7,ship,482.1622,small,2.7875,ar>=2.1,True,ship|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16874.jpg,503709fa94a7cfdbc79069e5cb732415284f490f2422d35e7cdaa6af66083c3a,800,800,342.75,192.49,318.75,168.49,366.75,216.49,294,144,391,241,crops/0c48e0eaa9b91e1c.jpg,459912cd862f378d9050581e023ed27591bd839d4caca1a9e10f72f2fec71bea,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,9556,20260712,75
fe4ce633201f1c5b,DIOR-R,14716,3,bridge,32616.0892,large,1.69656,1.6<=ar<2.1,False,bridge|large|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/14716.jpg,2276abc0ef161345915891d2b656da409dc372542157300b7e6ff90da6b7e05e,800,800,310.89,361.44,98.32,148.88,523.45,574.0,0,13,659,710,crops/fe4ce633201f1c5b.jpg,f920fbc080f19e1aceefa9f983cb0bf2329e1ca6f76e37089ad5928f15ad5f54,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,79527,20260712,76
6ec3a99dd53d7764,DIOR-R,16116,5,airport,6593.9111,medium,1.630141,1.6<=ar<2.1,False,airport|medium|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16116.jpg,bfb97ec5b0e706ad7b4fc529d46b9187a441e47347cc9b1285395892653e5ea4,800,800,200.71,191.88,134.38,125.54,267.04,258.21,92,83,310,301,crops/6ec3a99dd53d7764.jpg,c0621e9dcf758132d00f7f18b4e40e16c042d66a96bb5c37aca4228d72294c6e,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,73371,20260712,77
8729f155cc789c31,DIOR-R,13361,0,Expressway-toll-station,18577.1947,large,1.324254,ar<1.6,False,Expressway-toll-station|large|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/13361.jpg,c2f80baec528c37cea5334174eed0e7088f67832eb9ebc721a53537151dba4e8,800,800,593.5,451.46,505.44,363.4,681.55,539.52,449,307,738,596,crops/8729f155cc789c31.jpg,5c8a15a04139f72851d2c2fd3cb94b8796420a489b8898a9d568e8b502487e58,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,8420,20260712,79
5287a0b309b44a52,DIOR-R,21752,0,trainstation,27467.9928,large,1.730159,1.6<=ar<2.1,False,trainstation|large|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/21752.jpg,7fee062e1344aa85bd9814cf4a7396e4c424f80f7ee50cf375f42d77998968f2,800,800,358.94,495.78,237.56,374.39,480.32,617.16,160,297,558,695,crops/5287a0b309b44a52.jpg,c45c230a3b3ec5ea67ecc7d556ad0f288ebbbb1b1719072f41ba3e9186ce35e1,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,59450,20260712,80
0759559b302c658d,DIOR-R,15735,0,basketballcourt,23403.9991,large,1.863821,1.6<=ar<2.1,False,basketballcourt|large|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/15735.jpg,547387b21488d54ee427e7aef1b3ab08ec001c7d630ea98e4ba69317bd3d0fc2,800,800,252.55,511.4,129.31,388.17,375.79,634.64,50,309,455,714,crops/0759559b302c658d.jpg,623d2be13a806fa91a6e4b4ba345b5dc4777a916c70db26f7e1aa78dcff43de9,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,76611,20260712,82
a89cf4600ea3593a,DIOR-R,21246,7,vehicle,90.0,small,2.5,ar>=2.1,True,vehicle|small|ar>=2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/21246.jpg,050423b7c2a33687e108d2b0f0faafbf0280f25e40e5fee17c4626a135014724,800,800,238.28,31.74,214.28,7.74,262.28,55.74,190,0,287,80,crops/a89cf4600ea3593a.jpg,e2f449603b8d25d69b505b3e55b6edceb93b09b697de7f1c44d1e4f59da14d74,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,28132,20260712,87
ebf2a94d68640c0c,DIOR-R,16613,38,storagetank,624.0,small,1.083333,ar<1.6,False,storagetank|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16613.jpg,bc656e53c615b775f232015815b63a42f3e528c289bf2d6462a81ce51b26c5d3,800,800,413.2,390.24,389.2,366.24,437.2,414.24,365,342,462,439,crops/ebf2a94d68640c0c.jpg,a66e6c39ff27280146d187884ae0ac0901d7fb37d576fe6c3e6eb629a54a59e9,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,39,20260712,88
fc5045dd9772e2e2,DIOR-R,16672,26,vehicle,48.4,small,2.0,1.6<=ar<2.1,False,vehicle|small|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/16672.jpg,98358c3394d07ea4607a4d212a12ae521a10a46584b9675ee08f98920484c4bc,800,800,117.39,188.37,93.39,164.37,141.39,212.37,69,140,166,237,crops/fc5045dd9772e2e2.jpg,5e1dcb651b25140fb94fcd1bb50ba765151c841a8daf0b4f529a66ece594d9d3,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,18386,20260712,92
23c974432a46c2ee,DIOR-R,15947,3,tenniscourt,4405.3065,medium,2.091797,1.6<=ar<2.1,False,tenniscourt|medium|1.6<=ar<2.1,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/15947.jpg,abc9798be146a088684265a317a9f183e3e30a970581fce0a6c7cbf4ca4f6d1c,800,800,403.73,397.4,349.44,343.11,458.03,451.7,314,308,493,487,crops/23c974432a46c2ee.jpg,b631c687fc1cbef9dc644dd0915d01a7652a43fe7e58bc5ee73fbd5796112165,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,45632,20260712,94
83a76fbec593039c,DIOR-R,21463,17,overpass,357.367,small,1.390935,ar<1.6,False,overpass|small|ar<1.6,matched_GT_box_nonangular,matched_GT_class_via_class_constrained_match,matched_prediction_box_nonangular,/home/rspip/cqc/data/dataset/DIOR/images/test/21463.jpg,f9acf6f5835c9c9845974a8a0c46f07cb2f583254b4ee2d862d92ca791d98f54,800,800,679.54,105.65,655.54,81.65,703.54,129.65,631,57,728,154,crops/83a76fbec593039c.jpg,aeb81934c4b1ee54319187e9224f999bdbdc5b012658d9982bb54fcded414534,/home/rspip/cqc/pro/study/orientbench/outputs/persistent_artifacts/m069_fullval_reliability/A/matched_fullval.jsonl,00e554fbc45dfd6ab0d964800920e101411bc2ee1e218f575a0eafcfde63761e,72915,20260712,104
